,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segment
2083,466118,Female,Yes,40,No,Engineer,0.0,Low,3.0,Cat_4,4
2084,466124,Female,No,46,Yes,Artist,1.0,Low,1.0,Cat_6,4
2085,466128,Male,No,40,Yes,Artist,3.0,Low,2.0,Cat_6,4
2086,466130,Female,No,27,No,Artist,1.0,Low,6.0,Cat_6,1
2087,466132,Female,No,23,No,Healthcare,4.0,Low,4.0,Cat_7,1
2088,466136,Female,No,21,Yes,Artist,1.0,Low,2.0,Cat_6,4
2089,466138,Male,Yes,70,No,Lawyer,2.0,High,2.0,Cat_6,3
2090,466140,Male,Yes,28,Yes,Entertainment,1.0,Low,2.0,Cat_6,4
2091,466141,Female,Yes,58,Yes,Homemaker,1.0,Low,4.0,Cat_6,2
2092,466142,Female,Yes,27,Yes,Entertainment,0.0,Average,2.0,Cat_6,4
2094,466146,Female,Yes,37,No,Engineer,8.0,Average,3.0,Cat_6,5
2095,466148,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_6,2
2096,466149,Female,No,28,No,Doctor,2.0,Low,4.0,Cat_6,1
2097,466153,Male,Yes,73,No,Entertainment,0.0,Average,2.0,Cat_6,3
2098,466154,Female,Yes,51,Yes,Artist,1.0,Average,5.0,Cat_3,2
2099,466156,Female,Yes,48,Yes,Doctor,8.0,Average,3.0,Cat_2,0
2102,466162,Female,Yes,67,Yes,Doctor,0.0,Low,1.0,Cat_4,3
2103,466166,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_4,3
2104,466172,Male,Yes,46,Yes,Artist,3.0,Average,3.0,Cat_6,2
2105,466178,Female,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,2
2106,466180,Male,Yes,67,No,Lawyer,1.0,Low,1.0,Cat_6,3
2107,466185,Male,Yes,62,Yes,Doctor,0.0,Average,4.0,Cat_6,2
2108,466200,Male,Yes,45,Yes,Doctor,8.0,Average,3.0,Cat_4,0
2109,466201,Male,Yes,40,Yes,Doctor,1.0,Average,5.0,Cat_4,2
2110,466206,Female,Yes,60,Yes,Artist,4.0,Average,2.0,Cat_3,3
2111,466207,Female,Yes,37,Yes,Doctor,8.0,Average,4.0,Cat_2,5
2112,466208,Male,Yes,69,No,Executive,2.0,High,1.0,Cat_6,3
2113,466210,Female,Yes,58,Yes,Artist,1.0,High,4.0,Cat_6,2
2115,466213,Male,No,20,No,Healthcare,2.0,Low,5.0,Cat_6,1
2117,466223,Male,Yes,66,Yes,Artist,0.0,Low,1.0,Cat_4,3
2118,466225,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_2,1
2119,466226,Female,Yes,53,Yes,Artist,0.0,Average,5.0,Cat_6,2
2120,466233,Female,Yes,59,Yes,Homemaker,6.0,Low,1.0,Cat_6,0
2121,466235,Female,Yes,61,Yes,Artist,0.0,Average,4.0,Cat_4,2
2122,466236,Female,Yes,68,Yes,Engineer,1.0,Low,2.0,Cat_4,3
2123,466238,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_4,1
2124,466246,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_2,1
2126,466253,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_2,1
2127,466257,Female,No,27,No,Healthcare,1.0,Low,4.0,Cat_6,1
2129,466268,Female,Yes,67,Yes,Artist,0.0,Average,3.0,Cat_4,3
2130,466271,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_2,1
2132,466276,Female,No,32,No,Doctor,1.0,Low,5.0,Cat_4,1
2135,466285,Female,No,19,No,Healthcare,1.0,Low,5.0,Cat_2,1
2136,466286,Female,Yes,52,Yes,Artist,1.0,Average,5.0,Cat_2,2
2137,466287,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_2,4
2138,466289,Male,No,19,No,Healthcare,3.0,Low,5.0,Cat_2,1
2140,466292,Female,Yes,79,No,Lawyer,1.0,High,2.0,Cat_6,3
2141,466297,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_4,1
2142,466300,Female,Yes,48,Yes,Artist,0.0,Low,3.0,Cat_2,4
2143,466301,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_2,2
2144,466306,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,1
2145,466313,Female,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_4,3
2146,466315,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_6,3
2147,466317,Male,Yes,37,Yes,Entertainment,4.0,Low,1.0,Cat_6,4
2148,466318,Female,No,30,No,Healthcare,0.0,Low,3.0,Cat_6,1
2150,466320,Female,No,39,Yes,Engineer,8.0,Low,2.0,Cat_4,0
2151,466321,Male,Yes,43,Yes,Entertainment,3.0,Low,2.0,Cat_4,4
2152,466324,Female,No,32,No,Engineer,0.0,Low,1.0,Cat_4,4
2153,466326,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_3,1
2154,466335,Female,No,30,No,Healthcare,1.0,Low,3.0,Cat_4,1
2155,466337,Female,Yes,41,No,Engineer,1.0,Low,2.0,Cat_4,4
2156,466341,Male,Yes,49,Yes,Artist,1.0,Average,2.0,Cat_5,3
2157,466347,Male,Yes,66,No,Executive,6.0,Low,3.0,Cat_4,2
2158,466352,Female,Yes,67,Yes,Doctor,1.0,Low,2.0,Cat_6,3
2159,466355,Male,No,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,4
2160,466367,Female,No,39,Yes,Doctor,6.0,Low,1.0,Cat_2,0
2162,466372,Female,Yes,57,Yes,Artist,0.0,Average,5.0,Cat_6,2
2163,466373,Male,Yes,63,Yes,Executive,1.0,High,1.0,Cat_6,3
2164,466376,Female,Yes,52,No,Homemaker,4.0,High,3.0,Cat_6,2
2166,466380,Male,Yes,35,Yes,Entertainment,7.0,Low,2.0,Cat_6,0
2167,466381,Male,Yes,52,Yes,Artist,4.0,Average,2.0,Cat_6,3
2168,466382,Female,Yes,45,Yes,Engineer,2.0,High,2.0,Cat_4,4
2169,466387,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6,0
2170,466389,Female,Yes,45,Yes,Engineer,1.0,Average,2.0,Cat_6,4
2173,466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0,Cat_3,2
2174,466395,Female,Yes,39,Yes,Doctor,3.0,High,2.0,Cat_4,4
2175,466397,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,1
2176,466400,Male,Yes,43,No,Artist,1.0,Average,3.0,Cat_3,2
2177,466401,Male,Yes,50,No,Executive,1.0,Average,4.0,Cat_6,2
2178,466402,Male,Yes,37,Yes,Artist,1.0,Average,4.0,Cat_6,2
2179,466404,Female,No,37,Yes,Engineer,1.0,Low,1.0,Cat_6,4
2180,466406,Male,Yes,63,Yes,Entertainment,0.0,Low,3.0,Cat_6,3
2181,466408,Male,Yes,83,Yes,Lawyer,1.0,Low,2.0,Cat_3,3
2182,466411,Male,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_3,2
2183,466414,Male,Yes,71,Yes,Artist,1.0,Low,3.0,Cat_6,3
2184,466418,Male,Yes,87,No,Lawyer,1.0,Low,1.0,Cat_4,3
2185,466419,Female,Yes,49,Yes,Entertainment,2.0,Average,5.0,Cat_3,2
2186,466422,Male,Yes,27,No,Doctor,0.0,Low,4.0,Cat_4,1
2187,466427,Female,Yes,25,No,Marketing,1.0,Low,4.0,Cat_4,1
2188,466429,Male,Yes,42,No,Healthcare,0.0,Low,2.0,Cat_3,4
2189,466443,Female,Yes,66,Yes,Artist,4.0,Low,2.0,Cat_6,3
2190,466450,Female,No,32,Yes,Healthcare,1.0,Low,1.0,Cat_6,4
2191,466455,Female,Yes,32,Yes,Doctor,4.0,Low,2.0,Cat_6,4
2192,466456,Female,Yes,37,No,Doctor,8.0,Low,1.0,Cat_2,0
2194,466463,Female,No,33,Yes,Healthcare,3.0,Low,4.0,Cat_4,1
2195,466464,Female,Yes,45,Yes,Homemaker,2.0,Average,2.0,Cat_3,4
2197,466467,Female,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_3,2
2198,466468,Male,No,30,Yes,Doctor,4.0,Low,4.0,Cat_3,1
2199,466474,Male,No,31,Yes,Entertainment,5.0,Low,3.0,Cat_6,5
2200,466478,Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_3,2
2202,466486,Female,Yes,36,Yes,Doctor,8.0,Low,2.0,Cat_4,0
2203,466488,Male,Yes,61,Yes,Entertainment,0.0,Average,6.0,Cat_6,2
2204,466490,Female,Yes,83,No,Lawyer,0.0,High,2.0,Cat_6,3
2205,466493,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,3
2206,466500,Female,Yes,46,Yes,Artist,3.0,High,3.0,Cat_4,2
2207,466501,Male,Yes,48,Yes,Engineer,0.0,Average,3.0,Cat_3,2
2208,466502,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_3,1
2209,466516,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,1
2211,466526,Male,No,27,No,Healthcare,0.0,Low,5.0,Cat_2,1
2212,466527,Female,Yes,49,No,Marketing,0.0,Low,1.0,Cat_5,4
2214,466533,Female,No,53,Yes,Entertainment,1.0,Low,1.0,Cat_6,4
2215,466535,Male,No,29,Yes,Artist,8.0,Low,1.0,Cat_6,0
2216,466536,Male,No,23,No,Healthcare,3.0,Low,4.0,Cat_4,1
2217,466538,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,3
2218,466541,Male,No,38,Yes,Entertainment,0.0,Low,4.0,Cat_6,1
2219,466543,Male,No,26,Yes,Doctor,11.0,Low,2.0,Cat_7,0
2220,466545,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,1
2222,466552,Male,Yes,20,No,Entertainment,0.0,Low,2.0,Cat_6,4
2223,466553,Male,Yes,36,Yes,Healthcare,0.0,Low,3.0,Cat_6,4
2224,466556,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,1
2225,466562,Female,No,20,No,Healthcare,7.0,Low,4.0,Cat_6,5
2226,466564,Female,No,18,No,Marketing,1.0,Low,4.0,Cat_6,1
2227,466565,Male,Yes,32,No,Artist,7.0,Average,2.0,Cat_6,0
2228,466576,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,1
2229,466586,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,1
2230,466588,Female,No,21,No,Healthcare,8.0,Low,4.0,Cat_6,5
2231,466596,Female,Yes,75,Yes,Artist,1.0,High,2.0,Cat_6,3
2232,466603,Male,Yes,37,Yes,Engineer,0.0,Average,2.0,Cat_6,4
2233,466606,Female,Yes,35,Yes,Engineer,1.0,Low,3.0,Cat_3,4
2234,466613,Male,No,20,No,Healthcare,9.0,Low,3.0,Cat_6,5
2237,466631,Male,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_6,3
2238,466634,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,1
2239,466635,Male,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_6,3
2241,466650,Female,No,27,No,Healthcare,8.0,Low,3.0,Cat_4,5
2242,466652,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,Cat_6,3
2243,466655,Male,Yes,62,No,Executive,1.0,Low,2.0,Cat_6,3
2244,466656,Male,Yes,79,Yes,Marketing,0.0,High,2.0,Cat_6,3
2245,466658,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,1
2247,466665,Male,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,4
2248,466666,Female,Yes,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,4
2250,466686,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,1
2251,466687,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,1
2252,466688,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_4,1
2253,466689,Male,No,28,Yes,Artist,9.0,Low,3.0,Cat_6,0
2254,466696,Female,Yes,48,Yes,Artist,3.0,Average,4.0,Cat_6,2
2255,466704,Male,Yes,48,Yes,Doctor,3.0,Average,2.0,Cat_6,3
2256,466705,Male,Yes,66,No,Lawyer,0.0,Low,3.0,Cat_6,3
2257,466707,Female,Yes,47,Yes,Homemaker,1.0,Low,4.0,Cat_6,2
2258,466713,Female,Yes,68,Yes,Artist,1.0,High,4.0,Cat_6,2
2260,466720,Female,Yes,59,No,Lawyer,0.0,Low,1.0,Cat_2,3
2261,466721,Male,Yes,38,Yes,Doctor,7.0,Average,2.0,Cat_6,0
2262,466725,Female,Yes,76,No,Lawyer,1.0,High,2.0,Cat_6,3
2263,466731,Female,Yes,40,Yes,Engineer,3.0,Low,2.0,Cat_4,4
2264,466732,Female,Yes,49,Yes,Engineer,0.0,High,2.0,Cat_4,3
2267,466746,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,3
2271,466752,Male,Yes,36,Yes,Healthcare,1.0,Low,1.0,Cat_6,4
2272,466753,Female,Yes,67,Yes,Artist,0.0,Average,2.0,Cat_3,3
2273,466754,Female,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,2
2275,466760,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,2
2276,466765,Female,Yes,67,Yes,Lawyer,1.0,Low,2.0,Cat_6,3
2277,466769,Female,No,29,Yes,Entertainment,1.0,Low,4.0,Cat_6,1
2278,466775,Female,Yes,76,Yes,Lawyer,0.0,Low,2.0,Cat_6,3
2279,466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,3
2280,466777,Female,Yes,51,Yes,Homemaker,9.0,Average,2.0,Cat_6,0
2281,466778,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,Cat_3,4
2282,466788,Male,No,30,No,Doctor,3.0,Low,2.0,Cat_6,4
2283,466790,Male,Yes,47,Yes,Doctor,0.0,Average,2.0,Cat_3,3
2284,466791,Male,Yes,81,No,Lawyer,0.0,Low,1.0,Cat_6,3
2285,466792,Female,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,3
2287,466799,Female,No,21,No,Healthcare,2.0,Low,3.0,Cat_6,1
2291,466808,Female,No,41,No,Engineer,1.0,Low,1.0,Cat_6,4
2292,466810,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,1
2295,466814,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,1
2296,466815,Male,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,1
2297,466816,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,3
2298,466818,Male,Yes,84,No,Executive,1.0,High,2.0,Cat_6,3
2299,466826,Male,Yes,41,Yes,Entertainment,1.0,Low,2.0,Cat_6,4
2300,466832,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_4,3
2301,466833,Male,Yes,57,Yes,Artist,5.0,Low,2.0,Cat_6,0
2302,466846,Male,No,20,No,Healthcare,3.0,Low,4.0,Cat_2,1
2303,466863,Female,No,32,No,Homemaker,14.0,Low,1.0,Cat_6,0
2304,466867,Female,No,29,No,Homemaker,11.0,Low,1.0,Cat_6,0
2306,466874,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,Cat_6,2
2307,466884,Female,Yes,43,No,Doctor,1.0,Low,1.0,Cat_6,4
2308,466886,Female,No,42,No,Marketing,1.0,Low,1.0,Cat_6,4
2309,466891,Female,Yes,48,No,Homemaker,8.0,Low,1.0,Cat_6,0
2310,466905,Male,Yes,62,Yes,Artist,0.0,Low,1.0,Cat_6,3
2311,466906,Male,No,63,Yes,Artist,0.0,Low,2.0,Cat_6,3
2312,466908,Male,Yes,60,Yes,Entertainment,1.0,Low,2.0,Cat_6,3
2313,466909,Male,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,3
2314,466910,Male,Yes,62,Yes,Entertainment,9.0,Low,1.0,Cat_6,0
2316,466918,Male,Yes,63,Yes,Artist,0.0,Average,1.0,Cat_6,3
2317,466920,Male,No,19,No,Healthcare,6.0,Low,4.0,Cat_3,5
2318,466923,Female,No,21,No,Homemaker,8.0,Low,1.0,Cat_6,0
2320,466927,Male,No,22,No,Engineer,6.0,Low,5.0,Cat_2,5
2321,466936,Male,Yes,60,No,Lawyer,1.0,High,3.0,Cat_6,2
2322,466938,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,0
2323,466939,Male,Yes,73,No,Lawyer,1.0,High,2.0,Cat_6,3
2324,466951,Female,Yes,52,Yes,Artist,0.0,High,3.0,Cat_6,2
2325,466954,Female,Yes,66,No,Doctor,9.0,Average,2.0,Cat_6,0
2326,466955,Male,Yes,61,No,Entertainment,1.0,Low,4.0,Cat_3,2
2327,466956,Female,Yes,61,Yes,Artist,1.0,Low,1.0,Cat_6,3
2328,466961,Female,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,3
2329,466966,Male,Yes,59,Yes,Entertainment,1.0,Average,2.0,Cat_6,3
2330,466967,Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_6,4
2331,466970,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0,Cat_4,0
2332,466971,Male,No,71,Yes,Executive,9.0,Low,3.0,Cat_6,0
2333,466975,Male,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,3
2334,466990,Male,Yes,43,Yes,Entertainment,9.0,Average,2.0,Cat_6,0
2335,466996,Female,No,36,Yes,Artist,9.0,Low,1.0,Cat_6,0
2337,466999,Male,No,33,Yes,Healthcare,1.0,Low,3.0,Cat_6,1
2338,467000,Female,No,31,Yes,Artist,1.0,Low,6.0,Cat_4,1
2339,467008,Male,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_6,3
2340,467009,Female,No,33,No,Homemaker,2.0,Low,4.0,Cat_3,1
2341,467022,Male,No,30,Yes,Artist,1.0,Low,5.0,Cat_6,1
2342,467023,Male,Yes,26,No,Doctor,8.0,Average,2.0,Cat_6,0
2343,467025,Female,No,29,No,Engineer,1.0,Low,3.0,Cat_6,1
2344,467044,Female,No,42,Yes,Marketing,0.0,Low,1.0,Cat_7,4
2345,467046,Female,No,30,No,Doctor,0.0,Low,5.0,Cat_3,1
2346,467050,Female,No,18,No,Engineer,1.0,Low,5.0,Cat_2,1
2347,467053,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_6,1
2348,467058,Male,Yes,80,No,Executive,0.0,High,2.0,Cat_6,3
2349,467060,Male,No,35,No,Engineer,7.0,Low,2.0,Cat_6,0
2350,467063,Male,Yes,45,Yes,Entertainment,1.0,Average,2.0,Cat_6,4
2351,467073,Male,No,42,Yes,Engineer,8.0,Low,1.0,Cat_6,0
2353,467079,Male,Yes,38,Yes,Artist,1.0,Low,2.0,Cat_6,4
2354,467084,Male,Yes,41,Yes,Artist,1.0,Average,7.0,Cat_6,2
2355,467085,Male,No,45,Yes,Entertainment,1.0,Low,2.0,Cat_6,4
2356,467088,Male,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_3,3
2357,467092,Female,No,33,Yes,Healthcare,5.0,Low,4.0,Cat_6,5
2358,467093,Female,Yes,51,Yes,Artist,8.0,Average,2.0,Cat_6,0
2359,467098,Male,Yes,85,No,Executive,1.0,Low,2.0,Cat_6,3
2360,467099,Female,No,30,No,Entertainment,0.0,Low,3.0,Cat_6,1
2361,467107,Male,Yes,38,Yes,Engineer,1.0,Average,3.0,Cat_4,2
2362,467111,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_6,3
2363,467112,Male,No,40,Yes,Artist,0.0,Low,2.0,Cat_2,4
2365,467114,Male,Yes,61,Yes,Marketing,1.0,Average,3.0,Cat_6,3
2366,467116,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,3
2367,467119,Male,Yes,37,No,Marketing,0.0,High,4.0,Cat_7,2
2369,467125,Male,Yes,51,No,Entertainment,1.0,Average,4.0,Cat_3,2
2372,467132,Female,Yes,73,Yes,Engineer,0.0,Low,2.0,Cat_6,3
2373,467136,Male,Yes,37,No,Entertainment,1.0,Average,4.0,Cat_4,2
2374,467137,Female,Yes,55,Yes,Engineer,0.0,Low,1.0,Cat_6,4
2375,467138,Female,No,32,No,Homemaker,12.0,Low,1.0,Cat_6,0
2376,467139,Female,No,28,Yes,Artist,0.0,Low,3.0,Cat_6,4
2377,467143,Female,No,50,No,Lawyer,0.0,Low,3.0,Cat_6,4
2378,467144,Male,Yes,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,4
2379,467146,Female,No,28,No,Homemaker,8.0,Low,1.0,Cat_6,0
2380,467147,Male,No,46,Yes,Entertainment,1.0,Low,1.0,Cat_6,4
2382,467157,Male,Yes,39,Yes,Executive,8.0,High,6.0,Cat_7,5
2384,467159,Female,Yes,37,Yes,Homemaker,9.0,High,2.0,Cat_6,0
2388,467168,Male,Yes,47,Yes,Artist,9.0,Average,2.0,Cat_1,0
2390,467180,Male,Yes,43,Yes,Healthcare,1.0,Low,3.0,Cat_3,4
2391,467183,Male,Yes,42,Yes,Entertainment,3.0,Average,4.0,Cat_6,2
2392,467185,Male,No,29,Yes,Artist,0.0,Low,3.0,Cat_6,4
2393,467189,Female,Yes,45,Yes,Artist,1.0,High,4.0,Cat_6,2
2394,467193,Male,Yes,88,Yes,Artist,1.0,Low,2.0,Cat_6,3
2396,467202,Male,Yes,18,No,Doctor,0.0,Low,4.0,Cat_6,1
2398,467212,Female,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,1
2399,467216,Female,No,30,Yes,Entertainment,0.0,Low,1.0,Cat_6,4
2401,467218,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,0
2402,467223,Female,Yes,53,Yes,Engineer,0.0,Average,4.0,Cat_6,2
2403,467227,Female,No,43,Yes,Artist,14.0,Low,1.0,Cat_4,0
2404,467230,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,1
2405,467232,Male,No,26,No,Entertainment,1.0,Low,2.0,Cat_6,4
2406,467233,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6,3
2407,467235,Female,No,32,Yes,Artist,1.0,Low,2.0,Cat_5,4
2408,467238,Female,No,26,No,Doctor,7.0,Low,4.0,Cat_6,5
2409,467239,Female,No,29,No,Engineer,0.0,Low,3.0,Cat_6,1
2410,467241,Female,No,33,Yes,Artist,9.0,Low,1.0,Cat_6,0
2411,467242,Male,No,22,No,Doctor,0.0,Low,3.0,Cat_6,1
2412,467247,Female,No,27,No,Engineer,0.0,Low,2.0,Cat_6,4
2413,467256,Male,No,30,No,Healthcare,1.0,Low,4.0,Cat_2,1
2414,467260,Male,No,25,No,Doctor,8.0,Low,4.0,Cat_6,5
2418,467281,Male,Yes,56,Yes,Lawyer,0.0,Low,4.0,Cat_6,2
2419,467283,Male,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_2,2
2422,467300,Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,4
2423,467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,Cat_6,3
2424,467303,Male,Yes,36,Yes,Doctor,2.0,Average,2.0,Cat_6,4
2425,467309,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_7,4
2426,467311,Male,Yes,71,Yes,Lawyer,1.0,High,3.0,Cat_6,3
2427,467312,Female,Yes,55,Yes,Artist,0.0,Low,2.0,Cat_6,4
2428,467313,Male,Yes,35,Yes,Entertainment,1.0,Average,2.0,Cat_6,4
2429,467314,Male,Yes,41,No,Artist,0.0,Average,2.0,Cat_6,4
2430,467317,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,4
2432,467322,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_1,3
2433,467325,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,3
2434,467329,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,4
2435,467338,Female,No,29,Yes,Healthcare,3.0,Low,6.0,Cat_6,1
2437,467344,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,3
2438,467345,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,3
2439,467346,Male,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,2
2440,467352,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6,2
2441,467355,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_6,1
2443,467358,Female,Yes,52,Yes,Artist,1.0,Average,5.0,Cat_6,2
2444,467359,Male,Yes,43,Yes,Artist,5.0,Average,2.0,Cat_6,0
2445,467365,Male,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,4
2446,467367,Male,Yes,73,Yes,Lawyer,1.0,Low,2.0,Cat_6,3
2447,467369,Male,No,41,Yes,Artist,4.0,Low,3.0,Cat_6,4
2449,467375,Male,Yes,35,Yes,Entertainment,6.0,Low,3.0,Cat_6,0
2450,467378,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,3
2454,467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,2
2455,467398,Male,Yes,38,No,Entertainment,0.0,Low,2.0,Cat_6,4
2456,467399,Male,Yes,25,Yes,Doctor,1.0,Low,3.0,Cat_6,1
2457,467403,Female,Yes,40,Yes,Artist,7.0,Average,3.0,Cat_4,0
2458,467410,Female,Yes,55,Yes,Lawyer,1.0,Low,2.0,Cat_6,3
2459,467415,Female,No,29,Yes,Healthcare,0.0,Low,1.0,Cat_6,4
2460,467419,Female,Yes,39,Yes,Artist,2.0,Low,1.0,Cat_6,4
2461,467421,Male,Yes,50,No,Doctor,1.0,Average,3.0,Cat_6,2
2462,467422,Female,Yes,61,Yes,Artist,1.0,Average,2.0,Cat_6,3
2463,467423,Male,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,3
2464,467434,Male,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_1,4
2465,467437,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,3
2466,467438,Male,No,27,No,Entertainment,5.0,Low,3.0,Cat_6,5
2470,467445,Male,Yes,32,No,Doctor,9.0,Low,2.0,Cat_2,0
2471,467449,Female,Yes,85,Yes,Lawyer,1.0,Low,2.0,Cat_6,3
2472,467451,Female,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_1,4
2473,467455,Female,No,41,Yes,Artist,8.0,Low,2.0,Cat_6,0
2474,467456,Male,Yes,42,No,Executive,5.0,High,4.0,Cat_6,2
2475,467457,Female,No,30,Yes,Marketing,0.0,Low,6.0,Cat_6,1
2477,467463,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6,0
2479,467472,Male,Yes,60,Yes,Executive,4.0,High,4.0,Cat_6,2
2480,467474,Male,No,18,No,Healthcare,2.0,Low,5.0,Cat_6,1
2481,467479,Male,Yes,36,Yes,Executive,0.0,Average,4.0,Cat_6,2
2482,467481,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,3
2483,467482,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,2
2484,467487,Male,Yes,42,No,Artist,1.0,Average,5.0,Cat_4,2
2486,467492,Female,Yes,62,Yes,Doctor,1.0,Low,2.0,Cat_7,3
2489,467500,Female,Yes,25,Yes,Artist,3.0,High,2.0,Cat_6,4
2490,467503,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6,1
2492,467505,Male,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,2
2493,467510,Male,Yes,51,Yes,Entertainment,3.0,Low,3.0,Cat_6,2
2497,467532,Male,Yes,52,Yes,Artist,9.0,Low,1.0,Cat_6,0
2498,467533,Male,Yes,89,Yes,Lawyer,4.0,Low,1.0,Cat_6,3
2501,467540,Male,Yes,48,Yes,Healthcare,1.0,Average,4.0,Cat_6,2
